pl_name,hostname,ra,dec,sy_dist,sy_plx,sy_gaiamag
K2-414 c,K2-414,351.6361913,-4.6066569,260.0360000,3.8170600,13.9384000
K2-415 b,K2-415,137.2015437,11.8622503,21.8182000,45.8044000,13.7957000
K2-416 b,K2-416,349.2211822,-5.2015032,120.3110000,8.2831300,13.9468000
K2-417 b,K2-417,350.1417675,-10.0365901,94.0424000,10.6047000,13.1533000
K2-419 A b,K2-419 A,135.0194934,13.2737056,268.6850000,3.6937200,15.7336000
K2-42 b,K2-42,176.6657559,-5.1720463,396.9130000,2.4915400,14.6336000
K2-43 b,K2-43,169.1170280,-3.9754405,182.5360000,5.4503000,14.8215000
K2-43 c,K2-43,169.1170280,-3.9754405,182.5360000,5.4503000,14.8215000
K2-44 b,K2-44,174.0116610,-2.5209338,476.7030000,2.0695800,12.0238000
K2-45 b,K2-45,169.6327547,-1.7740582,495.3170000,1.9906700,15.3442000
K2-46 b,K2-46,174.2662454,-0.9072100,449.2370000,2.1981200,11.9153000
K2-47 b,K2-47,168.5825696,2.7805614,349.8810000,2.8298400,13.7404000
K2-48 b,K2-48,176.1233077,3.2723812,313.7640000,3.1584300,13.9677000
K2-49 b,K2-49,177.3202331,3.4755183,457.1250000,2.1595400,15.2444000
K2-5 b,K2-5,169.3034598,-1.8778254,202.9430000,4.8989900,14.3390000
K2-5 c,K2-5,169.3034598,-1.8778254,202.9430000,4.8989900,14.3390000
K2-50 b,K2-50,169.4836540,5.9882890,257.4430000,3.8561600,14.2575000
K2-52 b,K2-52,246.6114157,-24.9699462,1038.4100000,0.9393810,15.2553000
K2-53 b,K2-53,244.1419684,-20.4005984,138.0180000,7.2173300,12.1478000
K2-54 b,K2-54,338.0541631,-17.5440636,174.9550000,5.6870600,13.9449000
K2-55 b,K2-55,333.7518786,-17.2508002,159.5220000,6.2399700,13.0624000
K2-57 b,K2-57,342.6918241,-14.0700007,264.2130000,3.7561500,14.1038000
K2-58 b,K2-58,333.8218395,-14.0498570,181.7460000,5.4737400,12.1319000
K2-58 c,K2-58,333.8218395,-14.0498570,181.7460000,5.4737400,12.1319000
K2-58 d,K2-58,333.8218395,-14.0498570,181.7460000,5.4737400,12.1319000
K2-59 b,K2-59,338.9425500,-14.0277270,311.3130000,3.1837800,13.9395000
K2-59 c,K2-59,338.9425500,-14.0277270,311.3130000,3.1837800,13.9395000
K2-6 b,K2-6,178.1921152,-1.1984418,316.8190000,3.1289700,12.5018000
K2-60 b,K2-60,338.6062312,-13.7318044,491.8700000,2.0052300,12.6108000
K2-61 b,K2-61,339.6748444,-13.5600447,405.7320000,2.4369400,12.8575000
K2-62 b,K2-62,334.3645089,-12.1874776,112.4670000,8.8628100,12.0433000
K2-62 c,K2-62,334.3645089,-12.1874776,112.4670000,8.8628100,12.0433000
K2-63 b,K2-63,333.4267738,-12.0663429,517.5340000,1.9068900,12.7269000
K2-63 c,K2-63,333.4267738,-12.0663429,517.5340000,1.9068900,12.7269000
K2-64 b,K2-64,332.4138478,-11.4286687,499.8910000,1.9729100,13.9146000
K2-65 b,K2-65,333.2125206,-10.9261373,,15.5932000,
K2-66 b,K2-66,331.5266563,-10.7115362,513.8770000,1.9214800,11.9961000
K2-68 b,K2-68,334.0195539,-10.5673649,168.6520000,5.9009200,12.6573000
K2-69 b,K2-69,335.7596816,-10.4886817,180.6970000,5.5058100,15.0572000
K2-7 b,K2-7,167.0937488,-1.0658550,738.5530000,1.3251400,13.0573000
K2-70 b,K2-70,338.4759328,-10.0849917,232.9640000,4.2649800,12.7782000
K2-71 b,K2-71,341.7248656,-9.8816109,153.1920000,6.4994600,15.1887000
K2-72 b,K2-72,334.6227504,-9.6120084,66.4321000,15.0242000,14.2789000
K2-72 c,K2-72,334.6227504,-9.6120084,66.4321000,15.0242000,14.2789000
K2-72 d,K2-72,334.6227504,-9.6120084,66.4321000,15.0242000,14.2789000
K2-72 e,K2-72,334.6227504,-9.6120084,66.4321000,15.0242000,14.2789000
K2-73 b,K2-73,335.0256620,-9.0560881,269.1830000,3.6864300,11.7146000
K2-74 b,K2-74,339.9192984,-8.7145697,377.8220000,2.6188000,12.4364000
K2-75 b,K2-75,338.8448960,-7.4698950,561.9300000,1.7517500,12.5886000
K2-75 c,K2-75,338.8448960,-7.4698950,561.9300000,1.7517500,12.5886000
K2-77 b,K2-77,55.2285210,12.5724480,141.7310000,7.0270300,11.9202000
K2-79 b,K2-79,55.2559307,13.5191871,256.0110000,3.8775000,11.8031000
K2-8 b,K2-8,169.7935178,-0.2844389,403.5130000,2.4513700,14.3358000
K2-8 c,K2-8,169.7935178,-0.2844389,403.5130000,2.4513700,14.3358000
K2-80 b,K2-80,59.0374860,13.5590288,200.8020000,4.9515900,12.3770000
K2-80 c,K2-80,59.0374860,13.5590288,200.8020000,4.9515900,12.3770000
K2-80 d,K2-80,59.0374860,13.5590288,200.8020000,4.9515900,12.3770000
K2-81 b,K2-81,57.4854562,14.5020556,252.3180000,3.9348600,13.9043000
K2-83 b,K2-83,59.9013782,15.5587994,125.5290000,7.9375000,13.8042000
K2-83 c,K2-83,59.9013782,15.5587994,125.5290000,7.9375000,13.8042000
K2-84 b,K2-84,55.8093566,16.6344396,284.8760000,3.4815800,13.1474000
K2-84 c,K2-84,55.8093566,16.6344396,284.8760000,3.4815800,13.1474000
K2-85 b,K2-85,59.4648290,18.4649505,97.2179000,10.2574000,12.0600000
K2-86 b,K2-86,51.5531053,18.6355718,258.6990000,3.8371700,12.7978000
K2-87 b,K2-87,66.2363638,18.8273617,491.2420000,2.0070600,13.7078000
K2-88 b,K2-88,54.7514566,19.1199667,110.5610000,9.0166300,14.5451000
K2-89 b,K2-89,57.0671234,20.4594885,86.0386000,11.5940000,13.3216000
K2-9 b,K2-9,176.2637240,0.0054085,82.9631000,12.0250000,14.8665000
K2-90 b,K2-90,59.1527391,22.4724517,134.1880000,7.4233700,13.2292000
K2-90 c,K2-90,59.1527391,22.4724517,134.1880000,7.4233700,13.2292000
K2-91 b,K2-91,63.2182348,24.2047218,62.5785000,15.9515000,14.3219000
K2-95 b,K2-95,129.3625717,18.9766197,179.8540000,5.5351900,16.0836000
K2-97 b,K2-97,127.7628370,10.8475571,878.4300000,1.1092700,12.3059000
K2-98 b,K2-98,126.4882114,11.5110933,518.6250000,1.8999100,12.0398000
K2-99 b,K2-99,208.7737624,-5.4424943,519.2290000,1.8983600,10.9485000
KELT-1 b,KELT-1,0.3620995,39.3837953,268.4300000,3.6970400,10.5905000
KELT-10 b,KELT-10,284.5483823,-47.0033072,188.4040000,5.2800400,10.7009000
KELT-11 b,KELT-11,161.7069053,-9.3993646,99.1596000,10.0562000,7.8311200
KELT-12 b,KELT-12,267.6404906,36.5701761,368.0300000,2.6884600,10.4842000
KELT-14 b,KELT-14,108.3014090,-42.4097623,250.1210000,3.9693100,10.8384000
KELT-15 b,KELT-15,117.4149764,-52.1204471,324.6830000,3.0512100,11.0694000
KELT-16 b,KELT-16,314.2685227,31.6610186,444.5860000,2.2208400,11.7959000
KELT-17 b,KELT-17,125.6174070,13.7353093,226.5000000,4.3867800,9.2088700
KELT-18 b,KELT-18,216.5238248,59.4442735,321.3760000,3.0828400,10.1036000
KELT-19 A b,KELT-19 A,111.5095293,7.6157759,300.2760000,3.3024900,9.8633100
KELT-2 A b,KELT-2 A,92.6640226,30.9571333,134.0580000,7.4309400,8.5839300
KELT-20 b,KELT-20,294.6614126,31.2192001,136.4260000,7.3014800,7.5749200
KELT-21 b,KELT-21,304.8000322,32.5810446,470.8780000,2.0953000,10.5415000
KELT-23 A b,KELT-23 A,232.1466406,66.3587097,126.2610000,7.8912400,10.1820000
KELT-24 b,KELT-24,161.9090273,71.6557270,96.5173000,10.3320000,8.2375200
KELT-3 b,KELT-3,148.6431193,40.3879446,210.2520000,4.7315300,9.7632400
KELT-4 A b,KELT-4 A,157.0626200,25.5731366,218.0500000,4.5576700,9.9570200
KELT-6 b,KELT-6,195.9818362,30.6401450,240.7260000,4.1255000,10.1934000
KELT-6 c,KELT-6,195.9818362,30.6401450,240.7260000,4.1255000,10.1934000
KELT-7 b,KELT-7,78.2955912,33.3179532,136.6810000,7.2879100,8.4517300
KELT-8 b,KELT-8,283.3054489,24.1272483,197.5720000,5.0326700,10.6699000
KELT-9 b,KELT-9,307.8598998,39.9389161,204.4550000,4.8625400,7.5767500
KIC 10001893 b,KIC 10001893,287.3892308,46.9844491,1672.9400000,0.5686780,15.7109000
KIC 10001893 c,KIC 10001893,287.3892308,46.9844491,1672.9400000,0.5686780,15.7109000
KIC 10001893 d,KIC 10001893,287.3892308,46.9844491,1672.9400000,0.5686780,15.7109000
KIC 10068024 b,KIC 10068024,288.8470423,47.0228607,721.1050000,,13.1059000
KIC 10525077 b,KIC 10525077,287.3781164,47.7711541,1461.1500000,0.6556040,15.3043000
KIC 3526061 b,KIC 3526061,285.1863974,38.6111112,401.2290000,2.4638900,9.9910600
KIC 3558849 b,KIC 3558849,294.9498381,38.6051867,1215.7000000,0.7944380,14.1674000
KIC 5437945 b,KIC 5437945,288.4749028,40.6512848,1274.0100000,0.7561550,13.7506000
KIC 5479689 b,KIC 5479689,299.3254983,40.6381229,454.9500000,2.1694400,13.7459000
KIC 7917485 b,KIC 7917485,299.4346094,43.6326069,1382.8900000,0.6947770,13.1092000
KIC 8121913 b,KIC 8121913,298.9677981,43.9093780,707.3030000,1.3853800,12.3034000
KIC 8540376 b,KOI-7892,282.3775397,44.6945690,1072.3000000,0.9038600,14.2165000
KIC 8540376 c,KOI-7892,282.3775397,44.6945690,1072.3000000,0.9038600,14.2165000
KIC 9663113 b,KIC 9663113,297.0454037,46.3286653,1594.7400000,0.5984860,13.9075000
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,268.4392500,-29.0868889,6300.0000000,,
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,268.4392500,-29.0868889,6000.0000000,,
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,268.4392500,-29.0868889,6200.0000000,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,266.4472500,-26.2663694,5420.0000000,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,266.4472500,-26.2663694,5280.0000000,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,266.4472500,-26.2663694,3270.0000000,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,266.4472500,-26.2663694,3790.0000000,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,266.4472500,-26.2663694,7120.0000000,,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,266.4472500,-26.2663694,5080.0000000,,
KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,266.4177500,-26.0318000,7481.0000000,,
KMT-2016-BLG-1107L b,KMT-2016-BLG-1107L,266.4177500,-26.0318000,6651.0000000,,
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,272.6646120,-24.8577385,,,
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,272.6646120,-24.8577385,6600.0000000,,
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,268.7647400,-29.5169201,6260.0000000,,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.2503330,-30.0407500,7200.0000000,,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.2503330,-30.0407500,7100.0000000,,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.2503330,-30.0407500,6500.0000000,,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.2503330,-30.0407500,7100.0000000,,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.2503330,-30.0407500,6300.0000000,,
KMT-2016-BLG-1836L b,KMT-2016-BLG-1836L,268.2503330,-30.0407500,7100.0000000,,
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,268.1120000,-29.3845615,,,
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,268.1120000,-29.3845615,7010.0000000,,
KMT-2016-BLG-2364L b,KMT-2016-BLG-2364L,265.7156670,-27.4355611,6440.0000000,,
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,266.2125420,-23.2013806,5090.0000000,,
KMT-2016-BLG-2397L b,KMT-2016-BLG-2397L,266.2125420,-23.2013806,4880.0000000,,
KMT-2016-BLG-2605L b,KMT-2016-BLG-2605L,269.8230833,-26.9820000,6421.0000000,,
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,269.6496667,-28.1336694,,,
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,269.6496667,-28.1336694,4530.0000000,,
KMT-2017-BLG-0428L b,KMT-2017-BLG-0428L,271.3852500,-28.4902806,5400.0000000,,
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,264.7570417,-33.8080278,5080.0000000,,
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,265.4115000,-24.3739389,7030.0000000,,
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,265.4115000,-24.3739389,7160.0000000,,
KMT-2017-BLG-1003L b,KMT-2017-BLG-1003L,265.4115000,-24.3739389,7090.0000000,,
KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,266.1709170,-25.1430306,6000.0000000,,
KMT-2017-BLG-1038L b,KMT-2017-BLG-1038L,266.1709170,-25.1430306,6100.0000000,,
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,269.1058330,-33.1424694,6500.0000000,,
KMT-2017-BLG-1146L b,KMT-2017-BLG-1146L,269.1058330,-33.1424694,6600.0000000,,
KMT-2017-BLG-1194L b,KMT-2017-BLG-1194L,274.3221250,-25.3239389,4240.0000000,,
KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,265.5898750,-26.3171500,7040.0000000,,
KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,264.4694580,-27.9847000,3380.0000000,,
KMT-2018-BLG-0029L b,KMT-2018-BLG-0029L,264.4694580,-27.9847000,3760.0000000,,
KMT-2018-BLG-0030L b,KMT-2018-BLG-0030L,264.5166667,-28.0416250,6480.0000000,,
KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,264.3270000,-27.8320611,7020.0000000,,
KMT-2018-BLG-0087L b,KMT-2018-BLG-0087L,264.3270000,-27.8320611,6900.0000000,,
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,264.5600417,-27.1504111,6760.0000000,,
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,264.5600417,-27.1504111,6840.0000000,,
KMT-2018-BLG-0247L b,KMT-2018-BLG-0247L,264.5600417,-27.1504111,6470.0000000,,
KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,267.8745000,-30.6463889,7300.0000000,,
KMT-2018-BLG-0885L b,KMT-2018-BLG-0885L,268.9663333,-28.5133611,6890.0000000,,
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,269.8664167,-27.8780611,6705.0000000,,
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,269.8664167,-27.8780611,7450.0000000,,
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,269.8664167,-27.8780611,7470.0000000,,
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,263.4275830,-33.5206694,3840.0000000,,
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,263.4275830,-33.5206694,,,
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,263.4275830,-33.5206694,3460.0000000,,
KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,274.2833750,-26.3596389,6039.0000000,,
KMT-2018-BLG-1743L b,KMT-2018-BLG-1743L,274.2833750,-26.3596389,6483.0000000,,
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,266.3546667,-35.7003306,5840.0000000,,
KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,265.2825417,-35.5947000,4170.0000000,,
KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,265.2825417,-35.5947000,4150.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,1229.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,1735.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,967.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,742.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,674.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,789.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,937.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,1277.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,950.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,873.0000000,,
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,268.4353750,-22.1525389,1296.0000000,,
KMT-2018-BLG-1996L b,KMT-2018-BLG-1996L,268.6785000,-22.8204111,5910.0000000,,
KMT-2018-BLG-2602L b,KMT-2018-BLG-2602L,267.3970417,-21.9762000,4310.0000000,,
KMT-2019-BLG-0253L b,KMT-2019-BLG-0253L,267.8825833,-29.5654722,4900.0000000,,
KMT-2019-BLG-0297L b,KMT-2019-BLG-0297L,270.0632917,-28.9652806,3090.0000000,,
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,264.8780000,-27.6381389,6921.0000000,,
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,264.8780000,-27.6381389,6555.0000000,,
KMT-2019-BLG-0298L b,KMT-2019-BLG-0298L,264.8780000,-27.6381389,6710.0000000,,
KMT-2019-BLG-0335L b,KMT-2019-BLG-0335L,262.8401250,-29.5906889,7710.0000000,,
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,268.3839167,-31.5550222,7040.0000000,,
KMT-2019-BLG-0371L b,KMT-2019-BLG-0371L,268.3839167,-31.5550222,7010.0000000,,
KMT-2019-BLG-0414L b,KMT-2019-BLG-0414L,268.8529167,-21.8955389,4410.0000000,,
KMT-2019-BLG-0842L b,KMT-2019-BLG-0842L,268.4584580,-29.8774389,3320.0000000,,
KMT-2019-BLG-0953L b,KMT-2019-BLG-0953L,269.3385833,-28.6746389,7200.0000000,,
KMT-2019-BLG-1042L b,KMT-2019-BLG-1042L,270.5440417,-27.5806694,6600.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,2740.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,3573.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,3441.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,2649.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,2931.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,2607.0000000,,
KMT-2019-BLG-1216L b,KMT-2019-BLG-1216L,268.4806250,-35.1366389,2895.0000000,,
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,265.7434170,-25.5739167,7150.0000000,,
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,265.7434170,-25.5739167,7210.0000000,,
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,265.7434170,-25.5739167,6000.0000000,,
KMT-2019-BLG-1339L b,KMT-2019-BLG-1339L,265.7434170,-25.5739167,6120.0000000,,
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,272.4713333,-29.7622111,4680.0000000,,
KMT-2019-BLG-1367L b,KMT-2019-BLG-1367L,272.4713333,-29.7622111,4670.0000000,,
KMT-2019-BLG-1552L b,KMT-2019-BLG-1552L,269.5957917,-27.5669389,4600.0000000,,
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,270.3717083,-28.7771389,3770.0000000,,
KMT-2019-BLG-1715L b,KMT-2019-BLG-1715L,270.3717083,-28.7771389,3860.0000000,,
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,270.5375417,-29.4148889,6640.0000000,,
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,270.5375417,-29.4148889,6680.0000000,,
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,270.5375417,-29.4148889,6620.0000000,,
KMT-2019-BLG-1806L b,KMT-2019-BLG-1806L,270.5375417,-29.4148889,6630.0000000,,
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,269.1162500,-28.2011111,,,
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,269.1162500,-28.2011111,7040.0000000,,
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,269.1162500,-28.2011111,,,
KMT-2019-BLG-2783L b,KMT-2019-BLG-2783L,269.2919167,-33.7885194,5910.0000000,,
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,267.8520833,-29.4231611,6100.0000000,,
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,271.9150000,-28.4852222,1120.0000000,,
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,271.9150000,-28.4852222,800.0000000,,
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,271.9150000,-28.4852222,1220.0000000,,
KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L,271.9150000,-28.4852222,690.0000000,,
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,271.9150000,-28.4852222,690.0000000,,
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,271.9150000,-28.4852222,1120.0000000,,
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,271.9150000,-28.4852222,800.0000000,,
KMT-2020-BLG-0414L c,KMT-2020-BLG-0414L,271.9150000,-28.4852222,1220.0000000,,
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,274.0005417,-29.7438889,3510.0000000,,
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,274.0005417,-29.7438889,3690.0000000,,
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,274.0005417,-29.7438889,3050.0000000,,
KMT-2021-BLG-0119L b,KMT-2021-BLG-0119L,274.0005417,-29.7438889,3130.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4900.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4700.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4600.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4800.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4600.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4900.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4400.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4600.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4800.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4700.0000000,,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,269.2416667,-30.0930556,4500.0000000,,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,5230.0000000,,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,5120.0000000,,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,5260.0000000,,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,6620.0000000,,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,6660.0000000,,
KMT-2021-BLG-0192L b,KMT-2021-BLG-0192L,268.1049583,-30.0086889,5140.0000000,,
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,267.5772917,-30.0049694,7000.0000000,,
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,267.5772917,-30.0049694,6600.0000000,,
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,267.5772917,-30.0049694,7000.0000000,,
KMT-2021-BLG-0240L b,KMT-2021-BLG-0240L,267.5772917,-30.0049694,6600.0000000,,
KMT-2021-BLG-0320L b,KMT-2021-BLG-0320L,269.3881250,-30.5039389,6950.0000000,,
KMT-2021-BLG-0322L b,KMT-2021-BLG-0322L,270.9116667,-29.6043889,6600.0000000,,
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,269.2856667,-31.1844694,3200.0000000,,
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,269.2856667,-31.1844694,3090.0000000,,
KMT-2021-BLG-0712L b,KMT-2021-BLG-0712L,269.2856667,-31.1844694,2080.0000000,,
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,272.4213333,-25.7465806,6090.0000000,,
KMT-2021-BLG-0748L b,KMT-2021-BLG-0748L,272.4213333,-25.7465806,6100.0000000,,
KMT-2021-BLG-0909L b,KMT-2021-BLG-0909L,265.6202083,-27.6391389,6480.0000000,,
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,269.8211667,-31.9976389,6710.0000000,,
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,269.8211667,-31.9976389,5560.0000000,,
KMT-2021-BLG-1077L b,KMT-2021-BLG-1077L,266.4891250,-33.8428111,8240.0000000,,
KMT-2021-BLG-1077L c,KMT-2021-BLG-1077L,266.4891250,-33.8428111,8240.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4550.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4150.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4620.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4480.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4550.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4540.0000000,,
KMT-2021-BLG-1105L b,KMT-2021-BLG-1105L,265.7322500,-25.5089111,4140.0000000,,
KMT-2021-BLG-1150L b,KMT-2021-BLG-1150L,268.7901250,-31.3133306,3800.0000000,,
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,267.6172083,-29.2792806,6320.0000000,,
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,267.6172083,-29.2792806,6640.0000000,,
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,267.6172083,-29.2792806,6330.0000000,,
KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,267.6172083,-29.2792806,6780.0000000,,
KMT-2021-BLG-1303L b,KMT-2021-BLG-1303L,271.8638750,-29.2815806,6280.0000000,,
KMT-2021-BLG-1372L b,KMT-2021-BLG-1372L,264.4885417,-28.1483889,5970.0000000,,
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,270.6835833,-28.0605000,6720.0000000,,
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,270.6835833,-28.0605000,5550.0000000,,
KMT-2021-BLG-1391L b,KMT-2021-BLG-1391L,270.6835833,-28.0605000,5720.0000000,,
